# Running with 2 workers, load factor 2
# Running with 8 workers, load factor 3
2408303179, 8947.2, 6997, 12810
690952773961, 152168, 88920, 219871
167881466665673, 1.90193e+06, 1043854, 3393332
# Running with 8 workers, load factor 3.5
2408303179, 8363.6, 6461, 11094
690952773961, 141571, 85857, 197176
167881466665673, 1.76187e+06, 1061582, 2943918
# Running with 8 workers, load factor 4
2408303179, 8940.8, 7233, 11468
690952773961, 128272, 78218, 169730
167881466665673, 1.6982e+06, 1200736, 2545379
# Running with 8 workers, load factor 4.5
2408303179, 8522.6, 6714, 10540
690952773961, 129741, 88887, 170377
167881466665673, 1.66751e+06, 1162131, 2617511
# Running with 8 workers, load factor 5
2408303179, 8445.2, 6786, 10423
690952773961, 128705, 89123, 165348
167881466665673, 1.6733e+06, 1224113, 2261022
# Running with 8 workers, load factor 5.5
2408303179, 7988, 6583, 9665
690952773961, 123494, 92800, 144992
167881466665673, 1.63686e+06, 1214467, 2242621
# Running with 8 workers, load factor 6
2408303179, 8488, 6773, 10112
690952773961, 129346, 95095, 160045
167881466665673, 1.64697e+06, 1172612, 2316472
# Running with 8 workers, load factor 6.5
2408303179, 8168.2, 6414, 9683
690952773961, 129844, 93132, 154681
167881466665673, 1.63842e+06, 1162644, 2321322
# Running with 8 workers, load factor 7
2408303179, 7189.8, 5550, 8849
690952773961, 127584, 98689, 150314
167881466665673, 1.71103e+06, 1371948, 2144639
# Running with 8 workers, load factor 7.5
2408303179, 8047.2, 6491, 9091
690952773961, 126228, 101366, 144134
167881466665673, 1.71578e+06, 1380426, 2124288
# Running with 8 workers, load factor 8
2408303179, 8029.8, 6632, 9536
690952773961, 125426, 103361, 139225
167881466665673, 1.79953e+06, 1460742, 2324653
# Running with 8 workers, load factor 8.5
2408303179, 8584.4, 6772, 9864
690952773961, 132960, 100763, 154535
167881466665673, 1.75926e+06, 1464272, 2151981
# Running with 8 workers, load factor 9
2408303179, 8437.6, 6900, 9714
690952773961, 137282, 108852, 156239
167881466665673, 1.76455e+06, 1461038, 2079221
# Running with 8 workers, load factor 9.5
2408303179, 7807.6, 5864, 8940
690952773961, 137043, 111795, 151839
167881466665673, 1.98049e+06, 1524037, 2525379
# Running with 8 workers, load factor 10
2408303179, 9223.2, 7158, 10481
690952773961, 144818, 117450, 167024
167881466665673, 1.91696e+06, 1602934, 2201645
# Running with 16 workers, load factor 2
2408303179, 13929.2, 11275, 17388
690952773961, 130291, 46381, 258349
167881466665673, 1.64146e+06, 714248, 2296745
# Running with 16 workers, load factor 2.5
2408303179, 10123, 7750, 11085
690952773961, 101471, 45139, 189581
167881466665673, 1.31555e+06, 682579, 1767979
# Running with 16 workers, load factor 3
2408303179, 7976, 6349, 9230
690952773961, 88506.8, 48515, 157559
167881466665673, 1.17681e+06, 735435, 1524903
# Running with 16 workers, load factor 3.5
2408303179, 7065, 5620, 7959
690952773961, 81750.6, 44804, 143181
167881466665673, 1.12881e+06, 752719, 1476079
# Running with 16 workers, load factor 4
2408303179, 7989.8, 5820, 10538
690952773961, 80150.6, 46623, 132974
167881466665673, 1.08129e+06, 754003, 1378369
# Running with 16 workers, load factor 4.5
2408303179, 6288.8, 4904, 7895
690952773961, 76369.6, 46629, 124541
167881466665673, 1.05708e+06, 775633, 1313695
# Running with 16 workers, load factor 5
2408303179, 6075.4, 5002, 7347
690952773961, 81420.8, 59863, 122817
167881466665673, 1.07471e+06, 820529, 1310996
# Running with 16 workers, load factor 5.5
2408303179, 6429.8, 4910, 7497
690952773961, 87264.6, 65519, 126349
167881466665673, 1.09109e+06, 857226, 1307665
# Running with 16 workers, load factor 6
2408303179, 6262, 4732, 7797
690952773961, 86009, 68386, 120773
167881466665673, 1.11423e+06, 893971, 1268442
# Running with 16 workers, load factor 6.5
2408303179, 6318, 4647, 7556
690952773961, 91753.6, 72535, 131362
167881466665673, 1.14418e+06, 923034, 1346940
# Running with 16 workers, load factor 7
2408303179, 6287.2, 4791, 7223
690952773961, 87690.6, 67558, 123725
167881466665673, 1.10623e+06, 904992, 1281839
# Running with 16 workers, load factor 7.5
2408303179, 6462, 4901, 7719
690952773961, 91610.4, 72650, 123659
167881466665673, 1.17776e+06, 1029559, 1410065
# Running with 16 workers, load factor 8
2408303179, 6886, 5802, 7849
690952773961, 93031.2, 73420, 123391
167881466665673, 1.20523e+06, 958108, 1388732
# Running with 16 workers, load factor 8.5
2408303179, 6167.6, 4908, 7583
690952773961, 94937.4, 73282, 129684
167881466665673, 1.17265e+06, 996074, 1387019
# Running with 16 workers, load factor 9
2408303179, 6786.4, 5297, 8152
690952773961, 95339.6, 82786, 125284
167881466665673, 1.27111e+06, 1127197, 1524371
# Running with 16 workers, load factor 9.5
2408303179, 6758.4, 5182, 8279
690952773961, 97182.8, 82178, 126195
167881466665673, 1.24386e+06, 1140892, 1400897
# Running with 16 workers, load factor 10
2408303179, 7028.2, 5100, 8746
690952773961, 104054, 85952, 134541
167881466665673, 1.29778e+06, 1130313, 1517430
